periode_data,periode_pemantauan,bulan_sampling,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
2024,Periode 2,5,PTK 1,Petukangan,Kawasan PT JIEP,-6.211444,106.911778,Kimia,Ni,0.05,0.25
2024,Periode 2,5,PTK 1,Petukangan,Kawasan PT JIEP,-6.211444,106.911778,Kimia,Sianida,0.02,0.024
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Fisika,TDS,1000.0,352.0
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,F,1.5,0.18
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,H2S,0.002,0.003
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Klorin Bebas,0.03,0.075
2024,Periode 4,10,KNT 2,Kanal Timur,BKT Jl. Bintara,-6.224778,106.943056,Kimia,Fenol,0.005,0.0009
2024,Periode 4,10,KRT 5,Krukut,Jl. Raya Pejompongan,-6.201333,106.811333,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Zn,0.05,0.009
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Cu,0.02,0.015
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Pb,0.03,0.002
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Minyak dan Lemak,1.0,0.2
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,MBAS,0.2,0.017
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Fenol,0.005,0.002
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Biologi,Total Coliform,5000.0,120000.0
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Biologi,Fecal Coliform,1000.0,10000.0
2024,Periode 2,5,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Fisika,Warna,50.0,10.0
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,COD,25.0,18.0
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,DO,4.0,2.5
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Nitrat,10.0,2.0
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Nitrit,0.06,0.1989
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Total P,0.2,0.3825
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,F,1.5,0.003
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,H2S,0.002,0.003
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Klorin Bebas,0.03,0.06
2024,Periode 4,10,CPN 6,Cipinang,Jl. Skuadron,-6.270389,106.877722,Kimia,Fenol,0.005,0.0009
2024,Periode 4,10,KNT 3,Kanal Timur,BKT Pintu Air Marunda,-6.109213,106.969495,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Zn,0.05,0.02
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Cu,0.02,0.015
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Pb,0.03,0.002
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Minyak dan Lemak,1.0,0.2
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,MBAS,0.2,0.01
2024,Periode 4,10,CDG 5,Cideng,Jl. Fachrudin,-6.182036,106.816792,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Biologi,Total Coliform,5000.0,2000.0
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Biologi,Fecal Coliform,1000.0,520.0
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Fisika,Warna,50.0,28.0
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Sulfat,300.0,21.08
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Klorida,300.0,20.0
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Amoniak,0.2,5.1
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Total N,15.0,9.5211
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Ni,0.05,0.0095
2024,Periode 2,5,GRL 2,Grogol,Jl. Radio Dalam PIM,-6.262806,106.785194,Kimia,Sianida,0.02,0.006
2024,Periode 4,10,KRT 3,Krukut,Jl. Benda Bawah,-6.278595,106.812234,Kimia,DO,4.0,5.75
2024,Periode 4,10,KRT 3,Krukut,Jl. Benda Bawah,-6.278595,106.812234,Kimia,Nitrat,10.0,1.7
2024,Periode 4,10,KRT 3,Krukut,Jl. Benda Bawah,-6.278595,106.812234,Kimia,Nitrit,0.06,0.13
2024,Periode 4,10,KRT 3,Krukut,Jl. Benda Bawah,-6.278595,106.812234,Kimia,Total P,0.2,0.68
2024,Periode 4,10,KRT 3,Krukut,Jl. Benda Bawah,-6.278595,106.812234,Kimia,F,1.5,0.11
2024,Periode 4,10,KRT 3,Krukut,Jl. Benda Bawah,-6.278595,106.812234,Kimia,H2S,0.002,0.007
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Klorin Bebas n In Situ,0.03,0.0
2024,Periode 3,8,PSG 1,Pesanggrahan,Jl. Raya Ciputat Pasar Jumat Asrama Polisi,-6.290602,106.766668,Kimia,Fenol,0.005,0.0009
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Cd,0.01,0.004
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Zn,0.05,0.01
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Cu,0.02,0.009
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Pb,0.03,0.009
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Cr6,0.05,0.081
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,MBAS,0.2,0.56
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Fenol,0.005,0.008
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Biologi,Total Coliform,5000.0,22000000.0
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Biologi,Fecal Coliform,1000.0,11000000.0
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Fisika,Warna,50.0,51.0
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Sulfat,300.0,29.0
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Klorida,300.0,43.83
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Amoniak,0.2,2.4
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Total N,15.0,13.68
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Ni,0.05,0.02
2024,Periode 4,10,MKV 2,Mookervart,Jembatan Bakrie,-6.159861,106.694972,Kimia,Sianida,0.02,0.019
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Fisika,TDS,1000.0,367.7
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Fisika,TSS,50.0,42.0
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,pH,6.9,7.11
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,BOD,3.0,41.77
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,COD,25.0,210.0
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,DO,4.0,0.55
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Nitrat,10.0,0.6
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Nitrit,0.06,0.07
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Total P,0.2,1.91
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,F,1.5,0.11
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,H2S,0.002,0.065
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Klorin Bebas n In Situ,0.03,0.025
2024,Periode 3,8,MKV 1,Mookervart,Bir Bintang Kalideres,-6.161748,106.682163,Kimia,Fenol,0.005,0.0009
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Cd,0.01,0.004
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Zn,0.05,0.01
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Cu,0.02,0.009
2024,Periode 4,10,MKV 4,Mookervart,Sumur Bor Jembatan Pelangi,-6.153444,106.719528,Kimia,Total N,15.0,15.93
2024,Periode 4,10,MKV 4,Mookervart,Sumur Bor Jembatan Pelangi,-6.153444,106.719528,Kimia,Ni,0.05,0.02
2024,Periode 4,10,MKV 4,Mookervart,Sumur Bor Jembatan Pelangi,-6.153444,106.719528,Kimia,Sianida,0.02,0.022
2024,Periode 4,10,MKV 5,Mookervart,Jl. Daan Mogot Pemancar Rawa Buaya,-6.155362,106.730964,Fisika,TDS,1000.0,320.6
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,DO,4.0,0.42
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Nitrat,10.0,0.7
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Nitrit,0.06,0.04
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Total P,0.2,1.9
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,F,1.5,0.11
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,H2S,0.002,0.061
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Klorin Bebas n In Situ,0.03,0.02
2024,Periode 1,2,GRL 1,Grogol,Jl. H Ipin,-6.311207148,106.7884357,Kimia,Hg,0.002,0.0001
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Cd,0.01,0.004
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Zn,0.05,0.01
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Cu,0.02,0.009
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Pb,0.03,0.01
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Cr6,0.05,0.013
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,MBAS,0.2,0.12
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Fenol,0.005,0.004
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Biologi,Total Coliform,5000.0,9000000.0
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Biologi,Fecal Coliform,1000.0,3000000.0
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Fisika,Warna,50.0,50.0
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Sulfat,300.0,13.2
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Klorida,300.0,59.09
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Amoniak,0.2,17.45
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Total N,15.0,28.59
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Ni,0.05,0.02
2024,Periode 4,10,SKR 2,Sekertaris,Jl. Arjuna Utara,-6.185175,106.782569,Kimia,Sianida,0.02,0.018
2024,Periode 4,10,SKR 3,Sekertaris,Jl. Daan Mogot II Samping Mall Ciputra,-6.167333,106.785444,Fisika,TDS,1000.0,372.7
2024,Periode 4,10,SKR 3,Sekertaris,Jl. Daan Mogot II Samping Mall Ciputra,-6.167333,106.785444,Fisika,TSS,50.0,40.0
2024,Periode 4,10,SKR 3,Sekertaris,Jl. Daan Mogot II Samping Mall Ciputra,-6.167333,106.785444,Kimia,pH,6.9,7.575
2024,Periode 4,10,SKR 3,Sekertaris,Jl. Daan Mogot II Samping Mall Ciputra,-6.167333,106.785444,Kimia,BOD,3.0,39.25
2024,Periode 4,10,SKR 3,Sekertaris,Jl. Daan Mogot II Samping Mall Ciputra,-6.167333,106.785444,Kimia,COD,25.0,182.0
2024,Periode 4,10,SKR 3,Sekertaris,Jl. Daan Mogot II Samping Mall Ciputra,-6.167333,106.785444,Kimia,DO,4.0,0.23
2024,Periode 4,10,SKR 3,Sekertaris,Jl. Daan Mogot II Samping Mall Ciputra,-6.167333,106.785444,Kimia,Nitrat,10.0,0.7
2024,Periode 4,10,SKR 3,Sekertaris,Jl. Daan Mogot II Samping Mall Ciputra,-6.167333,106.785444,Kimia,Nitrit,0.06,0.04
2024,Periode 4,10,SKR 3,Sekertaris,Jl. Daan Mogot II Samping Mall Ciputra,-6.167333,106.785444,Kimia,Total P,0.2,1.75
2024,Periode 4,10,SKR 3,Sekertaris,Jl. Daan Mogot II Samping Mall Ciputra,-6.167333,106.785444,Kimia,F,1.5,0.11
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Fisika,TSS,50.0,92.0
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,pH,6.9,7.22
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,BOD,3.0,48.0
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,COD,25.0,157.0
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,DO,4.0,2.65
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,Nitrat,10.0,0.1
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,Nitrit,0.06,0.0067
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,Total P,0.2,1.7497
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,F,1.5,0.46
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,H2S,0.002,0.297
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,Klorin Bebas n In Situ,0.03,0.01
2024,Periode 2,5,KNT 2,Kanal Timur,BKT Jl. Bintara,-6.224778,106.943056,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,KNT 3,Kanal Timur,BKT Pintu Air Marunda,-6.109212794,106.9694954,Kimia,Cd,0.01,0.0009
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,Zn,0.05,0.01
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,Cu,0.02,0.02
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,Pb,0.03,0.002
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,Minyak dan Lemak,1.0,0.2
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,MBAS,0.2,0.052
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Kimia,Fenol,0.005,0.078
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Biologi,Total Coliform,5000.0,130000.0
2024,Periode 2,5,SKR 1,Sekertaris,Jl. Raya Pos Pengumben,-6.216278,106.773667,Biologi,Fecal Coliform,1000.0,64000.0
2024,Periode 2,5,CPN 3,Cipinang,Jl. Kampung Dukuh Gudang Air PAM,-6.30103,106.874604,Biologi,Total Coliform,5000.0,250000.0
2024,Periode 2,5,CPN 3,Cipinang,Jl. Kampung Dukuh Gudang Air PAM,-6.30103,106.874604,Biologi,Fecal Coliform,1000.0,2430.0
2024,Periode 2,5,CPN 3,Cipinang,Jl. Kampung Dukuh Gudang Air PAM,-6.30103,106.874604,Fisika,Warna,50.0,10.0
2024,Periode 2,5,CPN 3,Cipinang,Jl. Kampung Dukuh Gudang Air PAM,-6.30103,106.874604,Kimia,Sulfat,300.0,43.0
2024,Periode 2,5,CPN 3,Cipinang,Jl. Kampung Dukuh Gudang Air PAM,-6.30103,106.874604,Kimia,Klorida,300.0,48.0
2024,Periode 2,5,CPN 3,Cipinang,Jl. Kampung Dukuh Gudang Air PAM,-6.30103,106.874604,Kimia,Amoniak,0.2,9.5
2024,Periode 2,5,CPN 3,Cipinang,Jl. Kampung Dukuh Gudang Air PAM,-6.30103,106.874604,Kimia,Total N,15.0,4.8469
2024,Periode 2,5,CPN 3,Cipinang,Jl. Kampung Dukuh Gudang Air PAM,-6.30103,106.874604,Kimia,Ni,0.05,0.04
2024,Periode 2,5,CPN 3,Cipinang,Jl. Kampung Dukuh Gudang Air PAM,-6.30103,106.874604,Kimia,Sianida,0.02,0.055
2024,Periode 2,5,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Fisika,TDS,1000.0,299.0
2024,Periode 2,5,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Fisika,TSS,50.0,42.0
2024,Periode 2,5,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,pH,6.9,8.405
2024,Periode 2,5,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,BOD,3.0,25.0
2024,Periode 2,5,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,COD,25.0,80.0
2024,Periode 2,5,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,DO,4.0,2.35
2024,Periode 2,5,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,Nitrat,10.0,0.1
2024,Periode 2,5,CPN 4,Cipinang,Jl. Pondok Gede Hek,-6.287361,106.872111,Kimia,Nitrit,0.06,0.0128
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Fisika,TDS,1000.0,263.0
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Fisika,TSS,50.0,22.0
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,pH,6.9,7.235
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,BOD,3.0,17.0
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,COD,25.0,53.0
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,DO,4.0,3.85
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Nitrat,10.0,0.2
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Nitrit,0.06,0.0122
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Total P,0.2,1.1569
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,F,1.5,0.07
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,H2S,0.002,0.004
2024,Periode 2,5,GRL 3,Grogol,Jl. Palmerah Barat dekat Jl. Kemandoran Pluis,-6.209111,106.791944,Kimia,Klorin Bebas n In Situ,0.03,0.0
2024,Periode 3,8,PSG 2,Pesanggrahan,Jl. Tanah Kusir Makam,-6.25443104,106.7691631,Kimia,Cr6,0.05,0.0009
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Nitrat,10.0,0.004
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Nitrit,0.06,0.1212
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Total P,0.2,0.9913
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,F,1.5,0.17
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,H2S,0.002,0.003
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Klorin Bebas n In Situ,0.03,0.025
2024,Periode 3,8,PSG 2,Pesanggrahan,Jl. Tanah Kusir Makam,-6.25443104,106.7691631,Kimia,Fenol,0.005,0.0009
2024,Periode 4,10,CDG 7,Cideng,Jl. Kalibesar Timur,-6.139222,106.811417,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Zn,0.05,0.006
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Cu,0.02,0.015
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Pb,0.03,0.004
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Cr6,0.05,0.001
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Minyak dan Lemak,1.0,0.2
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,MBAS,0.2,0.012
2024,Periode 4,10,CLW1 2,Ciliwung,Komp Kopassus Cijantung,-6.321946,106.840791,Kimia,Fenol,0.005,0.0009
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Biologi,Total Coliform,5000.0,140000.0
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Biologi,Fecal Coliform,1000.0,16000.0
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Fisika,Warna,50.0,12.0
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Sulfat,300.0,66.0
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Klorida,300.0,93.0
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Amoniak,0.2,7.7
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Total N,15.0,4.0199
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Ni,0.05,0.04
2024,Periode 2,5,CLW4 2,Ciliwung,Jl. Pakin,-6.127554,106.809431,Kimia,Sianida,0.02,0.005
2024,Periode 2,5,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Fisika,TDS,1000.0,382.0
2024,Periode 2,5,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Fisika,TSS,50.0,41.0
2024,Periode 2,5,CLW4 3,Ciliwung,Jl. Raya Pluit Penjaringan,-6.125122222,106.8020861,Kimia,pH,6.9,7.385
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Pb,0.03,0.01
2024,Periode 4,10,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Cr6,0.05,0.079
