periode_data,tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,20-24,Perempuan,2835
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,20-24,Perempuan,1607
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,20-24,Perempuan,1522
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,20-24,Perempuan,3287
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,60-64,Perempuan,421
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,60-64,Perempuan,313
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,40-44,Perempuan,4273
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,40-44,Perempuan,1817
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,40-44,Perempuan,1842
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,40-44,Perempuan,1918
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,40-44,Perempuan,1066
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,40-44,Perempuan,1754
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,40-44,Perempuan,1638
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,40-44,Perempuan,2012
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,40-44,Perempuan,1358
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,40-44,Perempuan,2220
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,40-44,Perempuan,1111
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,40-44,Perempuan,1876
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,40-44,Perempuan,1664
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,40-44,Perempuan,2119
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,40-44,Perempuan,1544
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,40-44,Perempuan,2558
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,40-44,Perempuan,1668
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,40-44,Perempuan,1012
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,40-44,Perempuan,434
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,40-44,Perempuan,1864
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,40-44,Perempuan,1031
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,40-44,Perempuan,1769
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,40-44,Perempuan,2246
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,40-44,Perempuan,1946
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,40-44,Perempuan,1110
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,40-44,Perempuan,2065
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,40-44,Perempuan,2045
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,40-44,Perempuan,1662
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,40-44,Perempuan,1693
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,40-44,Perempuan,809
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,40-44,Perempuan,943
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,40-44,Perempuan,1313
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,40-44,Perempuan,1453
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,40-44,Perempuan,1552
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,20-24,Perempuan,1591
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,20-24,Perempuan,1667
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,20-24,Perempuan,1327
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,20-24,Perempuan,1261
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,20-24,Perempuan,747
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,20-24,Perempuan,839
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,20-24,Perempuan,1075
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,20-24,Perempuan,1147
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,15-19,Perempuan,2725
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,15-19,Perempuan,2787
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,15-19,Perempuan,1881
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,15-19,Perempuan,1472
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,15-19,Perempuan,1886
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,15-19,Perempuan,1112
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,15-19,Perempuan,1439
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,15-19,Perempuan,1508
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,15-19,Perempuan,1198
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,15-19,Perempuan,1080
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,15-19,Perempuan,2934
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,15-19,Perempuan,2910
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,15-19,Perempuan,2347
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,15-19,Perempuan,2613
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,15-19,Perempuan,2341
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,15-19,Perempuan,1275
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,15-19,Perempuan,3788
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,15-19,Perempuan,2422
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,15-19,Perempuan,4034
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,15-19,Perempuan,1132
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,15-19,Perempuan,3336
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,15-19,Perempuan,1733
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,15-19,Perempuan,1887
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,15-19,Perempuan,1665
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,15-19,Perempuan,932
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,15-19,Perempuan,1490
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,15-19,Perempuan,1448
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,15-19,Perempuan,1620
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,15-19,Perempuan,1176
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,15-19,Perempuan,1929
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,15-19,Perempuan,1067
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,15-19,Perempuan,1922
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,15-19,Perempuan,1405
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,15-19,Perempuan,2107
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,15-19,Perempuan,1522
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,15-19,Perempuan,2136
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,15-19,Perempuan,1458
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,15-19,Perempuan,989
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,15-19,Perempuan,386
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,15-19,Perempuan,1635
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,15-19,Perempuan,1135
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,15-19,Perempuan,1364
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,15-19,Perempuan,1534
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,40-44,Perempuan,1290
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,40-44,Perempuan,1082
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,40-44,Perempuan,456
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,40-44,Perempuan,315
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,40-44,Perempuan,1354
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,40-44,Perempuan,1242
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,40-44,Perempuan,1721
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,40-44,Perempuan,957
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,40-44,Perempuan,1648
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,40-44,Perempuan,1160
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,40-44,Perempuan,1426
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,40-44,Perempuan,929
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,40-44,Perempuan,1324
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,40-44,Perempuan,905
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,40-44,Perempuan,1074
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,40-44,Perempuan,1229
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,40-44,Perempuan,602
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,40-44,Perempuan,982
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,40-44,Perempuan,471
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,40-44,Perempuan,679
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,40-44,Perempuan,884
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,40-44,Perempuan,770
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,40-44,Perempuan,144
2015,2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. PARI,40-44,Perempuan,90
2015,2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. TIDUNG,40-44,Perempuan,176
2015,2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,40-44,Perempuan,88
2015,2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. HARAPAN,40-44,Perempuan,98
2015,2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. KELAPA,40-44,Perempuan,239
2015,2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,40-44,Perempuan,220
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,35-39,Perempuan,1017
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,35-39,Perempuan,3180
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,35-39,Perempuan,1273
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,35-39,Perempuan,942
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,35-39,Perempuan,1192
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,35-39,Perempuan,1200
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,35-39,Perempuan,1305
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,35-39,Perempuan,1235
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,35-39,Perempuan,1903
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,35-39,Perempuan,2019
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,15-19,Perempuan,2719
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,15-19,Perempuan,1053
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,15-19,Perempuan,782
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,15-19,Perempuan,973
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,60-64,Perempuan,1039
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,60-64,Perempuan,722
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,60-64,Perempuan,452
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,60-64,Perempuan,929
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,60-64,Perempuan,619
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,60-64,Perempuan,834
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,60-64,Perempuan,590
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,60-64,Perempuan,921
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,60-64,Perempuan,1272
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,60-64,Perempuan,359
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,60-64,Perempuan,441
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,60-64,Perempuan,567
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,60-64,Perempuan,730
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,60-64,Perempuan,319
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,60-64,Perempuan,129
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,60-64,Perempuan,551
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,60-64,Perempuan,421
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,60-64,Perempuan,547
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,60-64,Perempuan,401
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,60-64,Perempuan,297
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,60-64,Perempuan,584
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,60-64,Perempuan,384
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,60-64,Perempuan,352
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,60-64,Perempuan,237
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,60-64,Perempuan,261
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,60-64,Perempuan,300
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,60-64,Perempuan,363
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,60-64,Perempuan,248
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,60-64,Perempuan,351
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,60-64,Perempuan,414
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,60-64,Perempuan,397
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,60-64,Perempuan,417
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,60-64,Perempuan,736
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,60-64,Perempuan,981
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,60-64,Perempuan,527
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,60-64,Perempuan,746
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,60-64,Perempuan,608
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,60-64,Perempuan,527
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,60-64,Perempuan,357
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,60-64,Perempuan,1001
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,60-64,Perempuan,1386
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,60-64,Perempuan,350
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,60-64,Perempuan,800
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,20-24,Perempuan,1273
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,20-24,Perempuan,1560
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,20-24,Perempuan,1395
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,20-24,Perempuan,2029
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,20-24,Perempuan,1982
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,20-24,Perempuan,1086
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,20-24,Perempuan,1407
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,20-24,Perempuan,1623
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,20-24,Perempuan,2151
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,20-24,Perempuan,1399
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,20-24,Perempuan,2415
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,20-24,Perempuan,2389
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,20-24,Perempuan,406
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,20-24,Perempuan,782
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,20-24,Perempuan,1152
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,20-24,Perempuan,668
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,20-24,Perempuan,1546
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,20-24,Perempuan,722
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,20-24,Perempuan,1334
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,20-24,Perempuan,1517
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,20-24,Perempuan,442
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,20-24,Perempuan,229
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,20-24,Perempuan,124
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,20-24,Perempuan,236
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,20-24,Perempuan,97
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,20-24,Perempuan,527
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,20-24,Perempuan,356
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,20-24,Perempuan,108
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,20-24,Perempuan,1097
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,20-24,Perempuan,798
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,20-24,Perempuan,1610
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,20-24,Perempuan,1408
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,20-24,Perempuan,1857
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,20-24,Perempuan,1356
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,20-24,Perempuan,1846
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,20-24,Perempuan,1636
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,20-24,Perempuan,1500
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,20-24,Perempuan,2161
