time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),temperature_2m_mean (°C),relative_humidity_2m_mean (%),cloud_cover_mean (%),surface_pressure_mean (hPa),wind_gusts_10m_max (km/h),winddirection_10m_dominant (°),relative_humidity_2m_max (%),relative_humidity_2m_min (%),cloud_cover_max (%),cloud_cover_min (%),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),surface_pressure_max (hPa),surface_pressure_min (hPa)
2022-01-15,29.1,23.1,2.40,10.0,14.3,275,14.07,25.7,86,100,1009.1,30.2,275,96,68,100,100,16.0,7.0,5.0,2.3,1010.8,1007.1
2022-01-16,29.6,22.6,1.60,6.0,13.6,283,16.39,25.8,86,99,1008.8,32.4,283,97,71,100,72,14.8,6.3,5.0,1.5,1010.2,1006.9
2022-01-17,30.4,22.5,2.10,7.0,12.7,273,18.68,25.9,86,99,1008.5,29.9,273,98,67,100,90,15.1,6.1,4.3,0.8,1010.4,1005.9
2022-01-18,28.1,22.8,10.80,16.0,12.9,286,15.28,25.2,89,97,1008.4,36.4,286,98,76,100,70,20.1,7.2,12.2,1.5,1010.3,1006.1
2022-01-19,29.4,22.5,11.60,19.0,17.1,282,20.93,25.1,88,83,1007.8,41.4,282,97,69,100,22,20.8,7.8,7.2,2.3,1009.1,1005.8
2022-01-20,26.0,22.5,7.00,13.0,13.3,266,7.41,24.2,91,100,1008.3,31.7,266,98,86,100,94,21.9,9.5,14.4,6.5,1010.0,1006.8
2022-01-21,30.9,23.2,15.10,8.0,14.1,271,21.63,25.9,85,72,1008.0,35.6,271,96,64,100,16,20.0,8.1,8.3,2.4,1010.0,1006.0
2022-01-22,30.0,23.0,7.40,14.0,12.2,276,17.50,25.7,86,95,1008.3,30.2,276,97,66,100,45,16.0,6.7,5.8,2.8,1010.2,1005.8
2022-01-23,31.5,24.1,1.00,5.0,13.8,267,19.38,27.1,80,99,1007.2,38.2,267,92,64,100,89,21.4,9.7,11.2,6.2,1008.9,1005.1
2022-01-24,31.4,24.1,1.10,4.0,20.7,258,22.73,27.4,78,96,1006.2,41.8,258,91,61,100,57,23.6,10.9,7.9,4.7,1007.9,1004.2
2022-01-25,29.8,24.5,7.00,10.0,15.6,270,17.18,26.8,82,99,1006.6,36.0,270,88,72,100,79,25.8,11.2,11.5,5.5,1008.2,1004.8
2022-01-26,28.4,23.6,6.60,7.0,15.8,280,13.78,25.8,87,100,1007.5,34.6,280,95,76,100,98,18.0,7.2,7.6,3.6,1009.7,1005.4
2022-01-27,31.2,23.6,2.10,6.0,14.8,293,23.21,26.8,83,98,1007.9,32.8,293,96,59,100,76,16.4,7.0,5.0,1.1,1009.6,1005.6
2022-01-28,30.4,23.0,1.20,3.0,11.4,273,16.71,26.5,85,100,1008.3,29.2,273,98,68,100,93,14.2,6.0,5.4,2.9,1009.9,1006.1
2022-01-29,30.3,23.5,1.50,5.0,10.3,289,17.49,26.5,84,100,1008.2,24.5,289,97,67,100,100,11.3,4.7,4.0,1.0,1010.1,1005.9
2022-01-30,31.6,23.1,6.00,9.0,9.7,288,20.83,26.9,85,91,1008.1,27.0,288,96,66,100,42,12.7,5.0,4.3,1.5,1010.1,1005.9
2022-01-31,30.5,23.9,4.90,10.0,13.7,306,20.13,26.6,83,100,1008.0,28.8,306,96,68,100,100,15.8,6.4,2.2,1.4,1010.7,1005.8
2022-02-01,30.8,22.8,7.30,11.0,12.5,239,19.14,26.5,83,100,1007.2,28.8,239,96,61,100,100,14.5,5.6,5.8,1.3,1009.2,1005.0
2022-02-02,30.2,23.0,1.60,8.0,12.9,330,21.42,26.4,84,96,1008.4,29.5,330,97,66,100,53,14.1,5.3,4.7,0.4,1010.2,1006.4
2022-02-03,30.4,23.6,23.40,18.0,7.4,224,16.26,26.0,89,99,1008.0,21.6,224,98,70,100,90,12.1,4.0,4.3,1.3,1009.6,1005.9
2022-02-04,30.9,23.2,7.00,16.0,11.9,286,19.73,26.4,85,99,1007.0,31.0,286,97,66,100,93,14.1,5.5,5.8,1.1,1008.4,1005.0
2022-02-05,26.5,23.7,19.00,11.0,13.8,277,7.90,24.9,92,100,1007.4,29.2,277,96,85,100,100,15.4,6.6,6.8,3.3,1008.9,1006.0
2022-02-06,29.2,22.8,12.00,13.0,14.6,267,14.91,25.8,87,98,1007.1,41.8,267,98,70,100,47,21.0,7.5,7.2,3.9,1008.7,1005.7
2022-02-07,30.0,23.1,5.40,16.0,14.7,304,20.37,26.1,84,97,1007.1,32.8,304,97,67,100,60,18.3,7.4,6.8,1.9,1008.6,1005.1
2022-02-08,28.6,23.6,11.40,16.0,12.1,359,13.85,25.8,87,96,1008.0,31.0,359,95,75,100,34,15.9,6.1,4.7,2.2,1010.2,1006.1
2022-02-09,30.8,23.4,12.60,17.0,16.0,265,17.94,26.0,87,100,1008.0,34.6,265,98,69,100,96,20.6,8.9,4.7,2.4,1009.6,1006.1
2022-02-10,29.0,23.6,4.10,13.0,21.2,274,14.03,25.8,86,100,1006.8,42.8,274,96,67,100,99,22.1,10.4,7.9,4.6,1008.8,1004.4
2022-02-11,30.2,22.5,1.10,6.0,16.0,279,21.70,26.4,80,92,1006.3,34.9,279,91,64,100,38,16.6,7.7,6.8,1.5,1008.3,1003.8
2022-02-12,29.8,24.1,1.40,8.0,11.6,291,16.07,26.6,83,100,1005.4,26.6,291,93,67,100,100,13.9,6.5,5.8,3.1,1007.3,1002.9
2022-02-13,30.0,23.8,3.70,9.0,11.7,278,13.34,26.1,85,99,1005.2,27.0,278,95,69,100,87,11.4,4.6,4.0,2.6,1007.0,1003.5
2022-02-14,29.1,23.1,1.00,5.0,7.8,192,13.56,26.0,84,100,1006.6,19.8,192,98,67,100,93,11.1,4.5,5.8,1.3,1009.0,1004.5
2022-02-15,32.8,22.2,0.00,0.0,7.6,202,17.39,27.1,74,88,1006.4,16.9,202,87,48,100,25,11.0,4.1,5.4,1.1,1008.3,1004.6
2022-02-16,32.5,24.5,15.70,10.0,11.6,124,22.71,27.2,77,80,1005.2,27.4,124,94,58,100,7,16.0,6.2,7.2,1.8,1006.8,1003.0
2022-02-17,29.8,23.1,23.30,11.0,12.2,50,14.25,25.2,89,85,1005.8,30.2,50,98,70,100,12,12.9,4.7,4.0,0.7,1008.4,1003.9
2022-02-18,28.5,23.1,12.70,17.0,12.6,83,10.78,25.1,92,100,1007.3,29.9,83,99,75,100,91,10.1,4.1,3.2,1.1,1008.7,1005.9
2022-02-19,30.5,23.0,3.90,8.0,12.3,250,17.84,25.6,89,95,1008.3,27.0,250,99,71,100,54,12.8,4.8,5.4,0.8,1010.3,1006.6
2022-02-20,30.1,23.1,8.10,11.0,8.9,97,17.46,26.2,87,99,1008.2,22.3,97,98,71,100,71,11.3,4.7,4.7,1.3,1010.0,1006.1
2022-02-21,30.9,23.8,0.70,6.0,9.6,264,20.47,26.9,81,99,1008.1,24.5,264,96,65,100,73,12.9,5.1,5.4,1.3,1009.5,1006.3
2022-02-22,32.2,23.5,1.30,3.0,12.6,270,23.42,27.3,80,83,1008.5,30.6,270,96,59,100,38,15.2,6.0,5.4,2.2,1010.0,1006.8
2022-02-23,31.0,23.5,4.80,6.0,13.4,265,19.63,26.6,83,96,1009.1,35.6,265,96,64,100,63,16.8,7.5,3.2,1.5,1011.3,1007.5
2022-02-24,30.5,24.2,1.20,4.0,15.3,257,15.69,26.7,79,97,1009.1,31.7,257,92,61,100,43,24.0,11.2,10.8,5.2,1011.5,1006.4
2022-02-25,27.0,24.0,9.40,15.0,12.0,250,9.62,25.1,85,99,1009.0,26.6,250,93,77,100,74,18.5,8.9,8.6,4.6,1011.5,1006.9
2022-02-26,30.6,23.2,8.20,15.0,16.6,255,18.89,26.1,80,87,1008.4,42.8,255,90,65,100,24,23.0,10.0,7.2,4.8,1009.8,1006.8
2022-02-27,30.5,23.5,6.60,7.0,19.1,261,21.37,26.5,80,88,1008.1,42.1,261,89,67,100,24,28.5,12.7,14.0,7.2,1009.8,1006.0
2022-02-28,30.2,24.5,3.20,3.0,15.3,265,18.08,26.7,79,99,1007.7,38.9,265,84,68,100,84,24.3,11.0,13.7,6.1,1009.8,1005.8
2022-03-01,26.0,24.5,17.00,11.0,15.6,266,6.80,25.1,89,100,1008.1,30.2,266,94,84,100,100,21.9,10.9,14.0,7.5,1010.2,1006.3
2022-03-02,31.0,23.8,0.50,4.0,19.8,259,22.95,26.8,79,98,1007.4,42.5,259,90,65,100,90,31.4,15.1,16.2,8.1,1008.7,1005.2
2022-03-03,30.9,23.6,6.40,8.0,19.4,265,21.17,26.5,81,100,1007.3,43.6,265,91,68,100,98,23.1,10.2,10.1,5.6,1009.2,1005.3
2022-03-04,29.5,24.1,5.80,8.0,12.2,266,13.96,26.3,84,99,1007.9,28.8,266,92,69,100,90,18.2,7.9,3.6,2.2,1010.1,1005.3
2022-03-05,29.9,23.8,2.50,5.0,18.9,248,14.80,26.6,85,100,1007.4,39.6,248,97,71,100,99,19.6,9.1,4.7,3.7,1009.2,1005.1
2022-03-06,30.7,23.8,18.00,16.0,17.3,256,16.44,26.3,85,98,1007.4,40.0,256,95,68,100,54,24.0,11.0,6.5,3.4,1008.8,1005.2
2022-03-07,30.4,24.1,8.70,12.0,16.2,257,14.30,26.4,84,100,1007.2,29.9,257,94,69,100,100,17.3,7.1,7.6,0.7,1009.1,1004.8
2022-03-08,31.8,23.2,10.70,6.0,9.6,266,19.61,26.4,85,85,1006.7,28.1,266,96,63,100,15,13.9,5.0,4.3,1.6,1008.6,1004.9
2022-03-09,30.6,23.9,5.30,13.0,11.5,83,18.35,26.2,87,90,1006.6,25.6,83,97,68,100,16,12.8,4.4,2.9,1.5,1008.4,1004.3
2022-03-10,31.7,23.4,15.10,8.0,8.4,235,19.49,26.4,88,86,1006.0,22.7,235,99,66,100,19,10.9,4.0,4.0,1.1,1007.6,1004.1
2022-03-11,29.4,23.4,9.80,12.0,14.2,275,16.57,26.2,87,97,1005.4,30.6,275,98,76,100,81,16.5,6.9,4.3,0.8,1007.0,1003.3
2022-03-12,30.9,24.5,3.30,7.0,15.8,265,18.11,26.5,85,100,1004.8,41.0,265,93,69,100,98,24.2,10.8,11.2,5.9,1006.6,1003.1
2022-03-13,31.5,23.6,3.50,7.0,11.0,263,21.24,26.9,85,92,1005.6,29.5,263,96,67,100,54,15.4,5.8,5.4,1.1,1008.2,1003.3
2022-03-14,32.0,23.5,11.60,10.0,9.2,208,20.94,26.7,87,81,1006.0,22.7,208,98,67,100,3,12.0,4.2,3.6,1.5,1007.7,1003.4
2022-03-15,29.0,24.0,19.20,15.0,7.3,295,10.43,25.8,92,100,1005.7,19.8,295,97,80,100,99,11.6,4.0,5.0,0.7,1007.5,1004.2
2022-03-16,31.2,23.5,5.20,7.0,10.2,102,21.28,26.8,86,91,1005.6,24.1,102,99,69,100,47,12.7,4.8,4.0,2.6,1007.5,1003.6
2022-03-17,32.0,23.6,8.30,12.0,15.8,87,21.08,26.9,86,93,1005.7,34.6,87,96,65,100,37,13.6,4.5,5.4,1.5,1007.6,1003.4
2022-03-18,31.5,23.6,0.40,4.0,9.0,252,19.12,26.8,86,99,1005.8,19.4,252,98,68,100,91,13.3,5.0,6.1,1.8,1007.4,1002.9
2022-03-19,31.4,24.2,0.40,2.0,22.2,250,23.54,27.5,79,100,1005.8,46.1,250,91,62,100,99,26.3,12.1,7.9,4.8,1007.6,1003.3
2022-03-20,32.2,23.9,1.20,2.0,22.6,245,24.22,27.6,75,92,1006.4,48.6,245,90,56,100,50,27.0,12.8,9.7,4.6,1008.6,1004.7
2022-03-21,31.4,25.0,1.00,3.0,21.1,252,20.22,27.5,76,100,1007.5,48.6,252,84,63,100,95,31.9,14.8,14.8,6.6,1009.4,1005.6
2022-03-22,31.1,24.5,3.40,4.0,13.5,253,16.31,27.2,79,100,1007.8,32.0,253,88,67,100,96,20.4,9.3,11.2,3.7,1009.1,1005.9
2022-03-23,31.5,24.5,6.80,8.0,11.9,259,17.60,26.5,84,95,1008.0,32.0,259,91,68,100,28,19.6,8.3,11.5,3.2,1009.6,1006.5
2022-03-24,31.6,23.2,2.30,10.0,13.0,283,22.24,27.3,80,99,1007.2,29.2,283,94,60,100,75,14.8,6.6,4.7,2.5,1008.8,1005.2
2022-03-25,31.7,23.8,0.90,8.0,10.2,162,21.96,27.6,80,91,1008.3,24.1,162,96,62,100,48,11.7,4.1,3.2,0.4,1010.6,1006.3
2022-03-26,29.1,24.2,25.70,10.0,10.9,253,13.38,26.2,87,87,1009.3,33.8,253,96,74,100,35,13.1,5.0,3.6,2.4,1012.4,1007.4
2022-03-27,32.0,23.5,22.70,9.0,13.0,259,21.44,26.4,85,69,1008.8,31.3,259,97,66,100,10,18.6,7.3,6.8,3.0,1010.9,1006.0
2022-03-28,31.2,23.0,12.30,14.0,12.1,266,20.85,26.5,82,90,1008.0,27.7,266,98,62,100,33,15.5,6.5,6.8,1.3,1010.3,1005.6
2022-03-29,30.9,22.8,2.80,3.0,9.5,274,21.57,26.9,81,82,1007.6,31.0,274,94,69,100,15,14.7,6.1,7.6,3.9,1010.2,1005.1
2022-03-30,31.9,24.0,5.90,7.0,11.3,278,21.65,27.4,80,76,1007.6,25.2,278,94,59,100,5,13.4,4.9,3.6,0.4,1009.5,1005.1
2022-03-31,32.5,22.8,9.80,5.0,15.5,246,22.17,26.7,83,43,1008.2,29.9,246,98,56,100,4,15.3,6.4,5.0,2.2,1010.3,1005.9
2022-04-01,31.4,23.7,9.90,8.0,9.5,164,16.84,26.3,85,91,1008.6,24.8,164,96,66,100,50,11.7,4.3,2.9,0.8,1010.2,1006.9
2022-04-02,31.5,23.8,11.60,7.0,12.9,252,19.04,27.0,82,97,1008.3,29.5,252,99,66,100,69,16.9,7.4,4.3,2.2,1009.7,1006.0
2022-04-03,29.7,24.6,18.50,8.0,14.1,254,14.63,26.4,82,100,1008.6,36.4,254,88,71,100,97,23.1,10.5,14.8,7.8,1010.1,1007.0
2022-04-04,32.2,23.5,0.80,2.0,11.8,242,21.76,27.2,79,74,1008.7,28.4,242,94,60,100,16,16.4,7.3,6.5,3.2,1011.0,1006.3
2022-04-05,31.9,23.4,19.60,7.0,10.9,197,20.51,26.4,85,80,1009.5,29.2,197,96,63,100,17,10.5,3.7,2.2,1.0,1011.3,1007.9
2022-04-06,32.4,23.0,0.70,1.0,14.4,245,21.97,27.0,82,93,1009.0,34.2,245,98,60,100,39,14.0,5.9,4.7,2.9,1010.7,1006.9
2022-04-07,32.3,23.5,1.30,4.0,9.4,240,21.79,27.2,80,89,1008.5,23.8,240,94,58,100,13,13.0,4.5,3.6,1.8,1009.9,1006.5
2022-04-08,31.6,24.0,2.40,5.0,12.6,254,19.21,26.7,80,97,1008.1,31.3,254,88,63,100,77,19.3,8.3,4.7,0.5,1010.1,1006.1
2022-04-09,31.9,22.9,26.20,8.0,8.8,247,19.82,26.5,82,91,1007.8,24.5,247,97,56,100,39,13.2,4.8,4.0,0.7,1009.4,1005.6
2022-04-10,31.1,23.4,3.90,5.0,8.7,208,18.86,26.4,86,84,1008.0,23.4,208,98,65,100,6,10.6,3.8,2.9,0.5,1009.7,1006.3
2022-04-11,32.2,23.5,5.10,5.0,10.3,152,19.88,26.5,86,80,1007.7,25.2,152,99,62,100,17,11.3,4.2,4.0,1.1,1009.5,1005.7
2022-04-12,30.5,23.6,4.80,13.0,11.4,193,19.61,26.4,87,92,1007.2,25.6,193,98,68,100,42,12.4,4.3,5.4,0.8,1008.9,1004.4
2022-04-13,31.8,22.9,5.00,5.0,12.1,176,21.12,26.5,85,62,1006.8,31.7,176,98,62,100,1,12.1,4.3,5.4,1.3,1008.6,1004.4
2022-04-14,31.5,23.6,3.50,7.0,12.4,115,20.80,26.8,82,59,1006.7,27.0,115,94,60,100,9,14.2,6.0,6.5,2.4,1008.3,1004.3
2022-04-15,31.8,23.5,2.70,7.0,11.2,135,19.73,26.9,83,79,1007.2,26.6,135,95,65,100,9,14.0,6.3,6.1,3.5,1009.3,1004.6
2022-04-16,32.7,23.0,3.90,6.0,9.7,167,22.14,27.5,79,74,1006.8,23.4,167,95,58,100,18,12.6,4.9,6.1,1.6,1008.8,1004.2
2022-04-17,31.7,23.6,5.40,11.0,12.6,118,20.61,27.6,81,48,1006.0,28.4,118,95,62,99,5,14.3,6.0,6.5,2.8,1007.9,1003.5
2022-04-18,32.2,23.9,0.80,5.0,9.4,123,21.41,27.6,82,55,1007.0,23.4,123,96,63,100,5,13.3,5.7,4.7,3.1,1009.2,1004.4
2022-04-19,32.7,24.1,2.00,3.0,12.7,256,20.83,27.1,84,98,1007.6,29.9,256,96,61,100,69,15.1,6.0,4.3,2.2,1009.2,1005.8
2022-04-20,30.8,24.2,3.10,7.0,15.0,259,17.01,26.7,84,98,1007.1,32.8,259,92,68,100,62,19.5,8.5,9.7,3.6,1008.5,1004.6
2022-04-21,27.2,23.8,4.90,10.0,6.8,161,7.28,25.3,91,100,1007.5,19.1,161,96,80,100,91,10.6,4.3,6.1,1.8,1009.5,1005.7
2022-04-22,29.3,23.7,14.70,9.0,11.7,65,14.54,26.1,88,100,1007.7,31.3,65,97,74,100,99,13.9,5.6,4.3,1.9,1008.7,1006.4
2022-04-23,30.9,23.4,3.60,6.0,10.1,95,19.71,27.0,85,76,1006.9,24.8,95,98,69,100,35,12.3,4.6,3.2,1.1,1008.4,1004.2
2022-04-24,32.0,23.8,1.40,4.0,9.1,257,21.65,27.5,83,86,1006.7,20.9,257,98,66,100,17,13.1,4.4,6.8,1.1,1008.6,1003.9
2022-04-25,33.6,23.4,14.90,8.0,11.3,131,21.21,27.3,84,96,1005.9,22.3,131,97,54,100,58,11.6,3.9,4.0,1.0,1007.8,1003.4
2022-04-26,32.1,23.2,3.20,5.0,9.8,262,16.99,27.6,82,99,1005.8,22.7,262,98,61,100,84,12.3,5.1,5.0,1.9,1008.2,1002.9
2022-04-27,30.6,24.3,15.00,12.0,10.8,303,17.01,26.6,85,95,1006.0,29.2,303,97,67,100,54,14.8,6.2,5.0,1.6,1008.5,1003.6
2022-04-28,29.0,24.1,7.60,17.0,13.4,253,9.38,26.1,88,99,1006.4,29.2,253,96,76,100,89,17.6,8.1,4.0,2.4,1008.5,1004.2
2022-04-29,31.5,24.1,1.30,6.0,13.0,254,17.03,26.9,84,90,1006.2,29.5,254,93,64,100,8,20.1,8.7,8.6,4.5,1008.2,1004.1
2022-04-30,30.4,23.5,14.20,9.0,12.4,107,15.09,26.1,89,94,1006.3,28.1,107,99,70,100,24,12.9,4.9,5.8,1.1,1007.8,1004.5
2022-05-01,30.5,23.7,2.70,9.0,8.4,130,14.30,26.4,87,100,1006.5,19.8,130,98,71,100,99,10.8,4.0,3.6,1.6,1008.6,1003.9
2022-05-02,31.5,23.6,5.50,7.0,9.6,230,16.75,26.6,88,99,1006.8,24.1,230,98,67,100,79,12.0,4.5,5.0,1.9,1008.3,1005.3
2022-05-03,31.8,22.8,1.90,5.0,9.7,258,18.96,26.7,86,89,1007.1,28.1,258,98,65,100,4,13.9,5.2,6.1,0.0,1008.6,1005.7
2022-05-04,32.2,23.9,17.30,8.0,10.9,223,17.15,26.6,86,90,1007.6,28.1,223,97,63,100,6,12.9,4.6,6.5,1.3,1009.0,1006.4
2022-05-05,32.0,23.0,2.10,9.0,11.1,149,20.23,27.0,84,53,1006.5,25.2,149,98,60,100,1,13.1,5.0,5.0,0.8,1008.9,1003.6
2022-05-06,31.4,23.4,3.80,8.0,11.6,169,19.56,27.1,84,78,1005.8,24.5,169,98,64,100,16,13.8,5.5,6.1,1.3,1007.3,1003.7
2022-05-07,31.4,24.2,3.40,5.0,10.0,259,19.40,27.2,84,81,1006.2,24.1,259,97,65,100,20,12.5,5.0,6.1,1.1,1007.9,1004.2
2022-05-08,32.8,23.4,3.10,2.0,5.6,220,20.67,27.9,83,87,1006.1,18.0,220,99,59,100,9,10.6,3.7,4.3,1.8,1007.8,1003.5
2022-05-09,31.8,25.3,1.70,7.0,14.5,79,18.27,27.8,85,90,1006.2,31.0,79,97,68,100,31,15.8,7.0,3.2,2.3,1007.9,1003.9
2022-05-10,32.4,24.3,9.70,5.0,11.5,147,15.85,27.6,85,94,1006.4,26.3,147,96,65,100,55,13.2,5.1,4.3,2.1,1007.9,1004.6
2022-05-11,31.1,23.9,12.60,12.0,8.7,315,18.63,27.0,87,83,1006.9,23.0,315,98,70,100,5,12.9,4.5,3.6,1.3,1009.1,1004.5
2022-05-12,31.2,24.8,2.40,6.0,16.7,248,16.64,27.4,83,87,1007.3,34.2,248,97,69,100,19,20.8,9.4,6.5,3.6,1009.1,1005.2
2022-05-13,32.5,25.9,0.50,3.0,12.8,264,19.71,28.6,78,94,1007.4,27.0,264,88,62,100,61,19.3,9.0,7.6,4.0,1009.1,1005.1
2022-05-14,32.5,24.2,1.10,6.0,10.9,94,18.91,28.0,81,96,1008.2,24.8,94,96,58,100,68,13.7,6.0,5.8,3.1,1010.2,1006.2
2022-05-15,31.6,24.5,7.20,7.0,10.2,132,15.11,27.0,86,100,1008.9,24.1,132,97,71,100,98,12.3,4.9,5.4,1.8,1010.9,1006.8
2022-05-16,32.5,23.2,11.80,6.0,11.5,201,17.30,26.5,88,81,1008.5,27.0,201,99,64,100,1,11.8,4.7,2.2,1.3,1010.1,1006.4
2022-05-17,31.5,23.8,3.10,11.0,9.4,128,16.65,26.8,87,98,1008.6,25.6,128,98,64,100,69,12.6,5.0,4.7,0.5,1010.0,1006.9
2022-05-18,32.0,23.8,5.50,5.0,10.9,159,18.60,26.8,86,74,1009.2,25.2,159,98,65,100,4,12.1,4.6,4.7,1.4,1010.6,1007.4
2022-05-19,30.7,23.2,6.20,11.0,11.3,141,17.09,25.9,89,99,1009.7,24.1,141,98,72,100,93,13.0,5.3,5.4,1.3,1011.5,1008.1
2022-05-20,30.2,23.2,20.40,16.0,9.9,91,12.99,25.7,90,90,1008.9,28.4,91,98,71,100,42,11.5,4.0,4.3,1.1,1010.5,1007.2
2022-05-21,29.2,23.0,4.40,12.0,7.9,128,11.77,25.8,90,96,1008.2,20.2,128,98,72,100,48,11.4,4.6,4.0,1.5,1010.2,1005.8
2022-05-22,29.4,24.0,2.00,8.0,12.1,91,12.22,26.2,88,99,1006.7,27.4,91,97,74,100,94,12.7,5.3,4.3,1.1,1008.6,1004.5
2022-05-23,31.5,23.9,2.40,6.0,11.9,103,18.26,26.7,85,88,1006.8,29.2,103,96,65,100,21,15.7,7.0,6.1,1.8,1008.5,1004.8
2022-05-24,31.2,23.9,0.80,5.0,15.5,102,17.52,27.5,82,74,1008.1,34.2,102,95,64,100,20,16.7,7.8,4.7,2.3,1009.9,1006.6
2022-05-25,31.0,23.1,11.00,11.0,9.7,299,16.69,26.2,88,100,1009.0,29.9,299,97,69,100,98,16.2,5.8,6.8,1.5,1010.6,1006.2
2022-05-26,28.0,22.4,1.30,8.0,13.9,162,4.97,25.2,90,100,1008.9,29.2,162,98,76,100,94,11.4,5.1,4.0,1.3,1010.4,1007.1
2022-05-27,31.6,23.8,5.40,7.0,9.7,124,19.18,26.8,85,67,1007.7,19.8,124,98,61,100,17,11.6,4.6,5.0,1.5,1009.6,1005.1
2022-05-28,30.5,22.9,0.10,1.0,9.5,219,16.40,26.2,83,77,1007.8,26.6,219,97,64,100,20,12.4,4.9,5.4,0.8,1009.4,1005.2
2022-05-29,31.0,22.8,0.80,3.0,9.4,253,17.68,26.5,80,67,1007.3,25.9,253,93,63,100,6,15.0,6.4,6.8,2.5,1009.1,1004.8
2022-05-30,30.5,23.9,6.20,11.0,10.5,264,15.57,26.4,85,72,1006.9,22.7,264,94,68,100,5,15.0,5.4,6.5,3.3,1008.5,1004.7
2022-05-31,31.3,23.5,4.90,3.0,10.2,247,17.72,26.5,84,64,1006.7,28.4,247,95,66,100,2,15.6,6.6,8.6,3.9,1008.0,1004.9
2022-06-01,31.2,23.7,5.60,6.0,11.4,238,16.70,26.8,83,97,1007.1,27.0,238,93,67,100,66,16.0,6.7,5.4,3.5,1008.0,1005.8
2022-06-02,31.2,23.0,4.90,12.0,9.4,231,16.88,26.3,87,81,1007.9,25.9,231,98,65,100,11,11.9,4.2,3.2,1.1,1009.8,1006.3
2022-06-03,32.0,23.2,0.80,4.0,10.1,309,19.42,27.0,80,92,1008.0,23.0,309,96,54,100,37,11.7,4.9,5.0,1.5,1009.6,1005.8
2022-06-04,31.2,23.5,4.00,5.0,13.3,128,17.76,26.5,84,92,1008.6,25.2,128,97,66,100,59,12.9,5.3,4.7,0.0,1010.1,1006.3
2022-06-05,31.5,22.5,4.90,5.0,8.3,114,18.19,26.4,84,78,1008.2,26.3,114,97,62,100,7,9.6,3.6,3.6,1.3,1009.7,1006.0
2022-06-06,27.9,23.4,5.50,11.0,7.7,153,8.27,25.4,90,97,1008.0,14.4,153,97,77,100,38,9.9,4.0,4.0,1.8,1009.6,1006.1
2022-06-07,30.1,22.1,5.40,7.0,13.4,94,13.83,26.0,86,96,1007.1,29.2,94,98,65,100,48,14.8,6.4,3.2,2.5,1009.4,1004.7
2022-06-08,29.7,23.2,8.60,12.0,9.2,112,15.20,26.0,89,98,1007.8,24.1,112,98,74,100,79,11.7,4.5,1.8,0.0,1009.6,1005.4
2022-06-09,28.8,22.8,13.50,11.0,11.0,168,11.04,25.1,91,100,1008.5,30.2,168,98,76,100,100,11.7,3.9,2.5,1.4,1009.9,1006.9
2022-06-10,32.0,21.8,5.90,7.0,12.1,34,19.55,26.5,84,52,1007.4,25.6,34,99,57,100,0,13.2,5.0,4.7,1.0,1009.6,1005.0
2022-06-11,30.8,23.1,9.50,5.0,13.0,140,15.89,26.1,88,97,1007.9,31.0,140,98,66,100,41,11.8,4.2,4.7,1.6,1009.9,1006.1
2022-06-12,30.4,23.4,13.70,13.0,9.9,261,17.22,26.0,88,100,1008.7,23.8,261,97,70,100,100,13.5,4.7,4.7,2.3,1010.3,1006.3
2022-06-13,30.6,22.8,3.20,5.0,7.7,185,17.43,25.8,87,87,1008.9,21.2,185,98,67,100,23,11.8,4.2,4.7,1.1,1010.8,1006.2
2022-06-14,31.5,22.9,3.00,6.0,8.2,93,16.74,26.4,85,96,1008.5,20.5,93,97,62,100,61,11.5,4.3,5.0,1.8,1010.2,1006.0
2022-06-15,29.1,23.1,10.90,8.0,10.1,107,10.01,25.2,90,96,1008.6,26.6,107,99,74,100,63,11.2,4.3,2.9,2.0,1010.2,1007.0
2022-06-16,29.8,22.8,4.90,8.0,9.4,173,12.91,25.4,89,98,1008.7,29.9,173,98,72,100,75,12.4,4.4,4.7,0.4,1010.3,1006.5
2022-06-17,29.5,23.2,6.30,9.0,7.7,100,9.89,25.5,90,99,1008.9,17.3,100,99,70,100,94,9.3,3.8,2.5,1.8,1010.4,1007.3
2022-06-18,30.4,22.5,7.20,5.0,7.2,204,16.68,25.5,88,78,1009.0,23.4,204,99,65,100,24,11.5,4.5,3.2,1.8,1010.6,1006.9
2022-06-19,31.4,21.4,3.20,8.0,8.9,130,19.80,26.3,82,77,1008.0,23.0,130,98,59,99,3,12.8,4.9,5.4,1.1,1009.7,1005.4
2022-06-20,30.5,22.5,6.20,5.0,7.6,212,17.70,25.8,85,63,1007.1,21.6,212,97,65,100,2,12.2,4.5,6.5,0.4,1008.7,1005.2
2022-06-21,31.4,22.2,2.10,6.0,11.5,111,18.87,26.7,82,76,1006.4,28.1,111,96,60,100,21,13.2,5.7,3.6,2.4,1008.1,1003.7
2022-06-22,31.1,23.1,15.40,13.0,12.0,141,17.13,26.3,85,99,1007.9,25.2,141,97,63,100,95,14.7,6.1,7.2,1.6,1009.8,1006.0
